"2020-11-06
  æ›´æ–°äº�2021-04-13 00:11",40,4.5,4.5,4.0,150
2021-04-11 21:36,45,4.5,4.5,4.5,
2021-04-11 11:24,50,5.0,5.0,5.0,
2021-04-11 10:07,45,5.0,4.5,5.0,160
2021-04-10 22:45,50,4.5,5.0,5.0,200
2021-04-10 22:13,45,4.5,4.5,4.5,150
2021-04-10 21:11,45,4.0,4.5,4.5,280
2021-04-10 19:07,50,4.5,5.0,5.0,
2021-04-10 11:47,50,5.0,5.0,5.0,
2021-04-09 23:00,50,5.0,5.0,5.0,
2021-04-09 21:34,45,4.5,4.5,4.0,165
2021-04-09 18:35,45,4.5,4.5,4.5,100
2021-04-08 22:48,50,5.0,5.0,5.0,
2021-04-08 21:25,40,4.0,4.0,4.0,72
2021-04-08 21:11,40,4.0,4.0,4.0,
2021-04-08 10:20,50,5.0,5.0,5.0,0
2021-04-08 10:20,35,3.5,4.0,2.5,
2021-04-07 11:31,40,4.0,4.0,4.5,
2021-04-06 18:51,50,5.0,5.0,5.0,200
2021-04-06 10:59,50,5.0,5.0,5.0,150
2021-04-05 20:17,40,4.0,4.0,5.0,180
2021-04-04 07:26,45,4.5,5.0,4.0,160
2021-04-02 18:25,40,4.0,4.0,4.0,165
2021-04-02 15:24,50,5.0,5.0,5.0,
2021-04-01 20:38,50,5.0,5.0,5.0,
2021-04-01 20:23,50,5.0,5.0,5.0,
2021-04-01 16:26,45,4.5,4.5,3.5,
2021-04-01 15:08,50,5.0,5.0,5.0,
2021-04-01 12:16,50,5.0,5.0,5.0,200
2021-04-01 00:58,40,4.0,4.0,4.0,
2021-03-31 20:29,30,3.0,5.0,4.0,
2021-03-31 09:29,50,4.0,5.0,4.0,
2021-03-30 23:08,50,5.0,5.0,5.0,
2021-03-30 21:48,35,3.5,3.5,3.5,
2021-03-30 17:15,50,5.0,5.0,5.0,
2021-03-29 21:34,45,4.5,5.0,5.0,
2021-03-28 22:42,45,4.5,3.5,4.5,
2021-03-28 19:43,50,5.0,5.0,5.0,
2021-03-28 15:38,45,4.5,4.5,4.5,
2021-03-28 11:50,50,5.0,5.0,5.0,
2021-03-27 21:12,50,5.0,5.0,5.0,400
2021-03-27 15:36,45,4.5,5.0,4.5,150
2021-03-27 11:23,40,4.0,4.0,4.0,
2021-03-26 15:16,50,5.0,5.0,5.0,
2021-03-26 14:19,50,5.0,5.0,5.0,150
2021-03-24 22:17,50,5.0,5.0,5.0,120
2021-03-24 21:44,40,3.5,5.0,5.0,
2021-03-24 18:23,45,4.0,5.0,5.0,
2021-03-23 22:33,50,5.0,5.0,5.0,
2021-03-23 16:43,50,5.0,5.0,5.0,180
2021-03-23 15:10,50,5.0,5.0,5.0,
2021-03-23 00:48,45,4.5,4.5,4.5,
2021-03-22 20:49,50,5.0,5.0,5.0,
2021-03-22 18:06,50,5.0,5.0,5.0,120
2021-03-22 16:35,50,5.0,5.0,5.0,
2021-03-22 15:26,45,4.5,4.5,4.5,
2021-03-21 14:32,50,5.0,4.5,5.0,
2021-03-21 12:48,50,5.0,5.0,5.0,200
2021-03-21 08:12,40,3.5,4.0,4.5,
2021-03-20 20:32,45,4.5,4.5,5.0,
2021-03-20 10:03,45,5.0,5.0,3.0,150
2021-03-19 22:12,40,4.0,4.0,4.0,
2021-03-18 21:35,45,5.0,5.0,3.5,200
