店铺ID,视频ID,视频标题,创建时间,点赞量,评论量,转发量,视频长度,下载地址1,下载地址2,下载地址3,下载地址4,作者id,作者昵称,作者签名,作者性别,作者生日,是否探官,探店次数
6773545735876069383,6873612807217155331,吃炖锅粘卷子的好去处，万物皆可炖。#密云攻略#在逃公主#铁锅炖 @抖音小助手,2020-09-18 08:08,4532,303,676,56174,http://v26.douyinvod.com/312012238fb60c5abff720d8ebd3f4c8/6087bf97/video/tos/cn/tos-cn-ve-15/d49d063f6f604b519c88ebe6d6f8b77d/?a=1128&br=2850&bt=2850&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438070102120700855C0017C5&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amR3cWw5NDN5dzMzOmkzM0ApOWQ3OWdnaWQ8Nzo5OjtoNWcpaGxuZDFwekBncm5uL2syZmVfLS1iLS9zczAtYDU0MDVgMDFjMi0zM186Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/9c634f4520c926c4d429844f39b435d3/6087bf97/video/tos/cn/tos-cn-ve-15/d49d063f6f604b519c88ebe6d6f8b77d/?a=1128&br=2850&bt=2850&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438070102120700855C0017C5&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amR3cWw5NDN5dzMzOmkzM0ApOWQ3OWdnaWQ8Nzo5OjtoNWcpaGxuZDFwekBncm5uL2syZmVfLS1iLS9zczAtYDU0MDVgMDFjMi0zM186Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fe70000bthvi051n62iqnqtuajg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fe70000bthvi051n62iqnqtuajg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,密云攻略,🤡🤡走街串巷\n🥩🥗吃吃逛逛\n🍀🌊密云美景儿\n👩🏻‍🌾🧑🏽‍🌾看我身影儿\n🍖吃货铁粉Q：18613322468\n🍺探店合作V：18613322468,1,2010-01-01,0,
6773545735876069383,6945835616181456167,物美价廉的鲟鱼粘卷子#抖音美食创作人 #一口吃掉春天 #抖音心动餐厅,2021-04-01 16:37,12838,972,540,89419,http://v26.douyinvod.com/301cfb53ac983ba31a546bd25ca25413/6087bfb8/video/tos/cn/tos-cn-ve-15/4a0cf2de20f14b65991f282959e9ee8f/?a=1128&br=2477&bt=2477&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438070102121580722B0011E8&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anN3OnU5cXg8NDMzNGkzM0ApO2c1NGRkOTw7N2U3OTZmN2cpaGxuZDFwekAxa2Jwb142LWZgLS1kLS9zczUtMWI0LjE2YmE0Ll4uMWA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v9-cold.douyinvod.com/2ce6823c9f359be678ee9d9e40235de3/6087bfb8/video/tos/cn/tos-cn-ve-15/4a0cf2de20f14b65991f282959e9ee8f/?a=1128&br=2477&bt=2477&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438070102121580722B0011E8&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anN3OnU5cXg8NDMzNGkzM0ApO2c1NGRkOTw7N2U3OTZmN2cpaGxuZDFwekAxa2Jwb142LWZgLS1kLS9zczUtMWI0LjE2YmE0Ll4uMWA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000c1i90u9na6rrs7etnp4g&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fg10000c1i90u9na6rrs7etnp4g&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,甄饭桶吃北京,从小在北京簋街长大的一个饭桶\n曾经拥有九家火爆小面馆的餐饮失败者\n把那些不炒作 靠味道的良心小馆儿 推荐给你\n有时候一个人吃饭 挺无聊的 约饭 +V zhenchi777,0,1987-01-01,1,探店244次
6773545735876069383,6855694119319260424,吃炖鱼就得来密云#真香暑假 #浪计划 #浪吃500斤,2020-08-01 09:04,21225,1620,5077,63900,http://v26.douyinvod.com/90f3f2c28a249de06edd136545d8fa73/6087bf9e/video/tos/cn/tos-cn-ve-15/9cee00dcb66a4177a83e37c6aac35fe0/?a=1128&br=2971&bt=2971&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438070102121580722B0011E8&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzQ6bTtycHk4djMzZWkzM0ApNzhoM2UzOjtkNzs4O2c2OWcpaGxuZDFwekAwYmMvY2o1L2ZfLS1jLS9zc15iLjZjMzIvMmItYDFhYC46Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v9-cold.douyinvod.com/83754f011c257482881b31e8f82bdb69/6087bf9e/video/tos/cn/tos-cn-ve-15/9cee00dcb66a4177a83e37c6aac35fe0/?a=1128&br=2971&bt=2971&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438070102121580722B0011E8&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzQ6bTtycHk4djMzZWkzM0ApNzhoM2UzOjtkNzs4O2c2OWcpaGxuZDFwekAwYmMvY2o1L2ZfLS1jLS9zc15iLjZjMzIvMmItYDFhYC46Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200ffb0000bsi52v8mmof82jf7e130&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200ffb0000bsi52v8mmof82jf7e130&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,甄饭桶吃北京,从小在北京簋街长大的一个饭桶\n曾经拥有九家火爆小面馆的餐饮失败者\n把那些不炒作 靠味道的良心小馆儿 推荐给你\n有时候一个人吃饭 挺无聊的 约饭 +V zhenchi777,0,1987-01-01,1,探店244次
6601132277147633668,6951343503804730656,一生只为名和利 到头只是一场戏社会没有参天树 只有金钱降万物自古真情留不住 唯有发财靠得住,2021-04-15 19:23,2175,26,31,15047,http://v26.douyinvod.com/efaafad1eb7ffb9f976a5e47881a2c23/6087bf72/video/tos/cn/tos-cn-ve-15/7398be056b86458c992089fccc0b39d3/?a=1128&br=1731&bt=1731&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021042714381101021215004130001D68&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2VxZWhkdmQ1NDMzNGkzM0ApPGhkNTM7aDtlNzg1PDo3aGcpaGxuZDFwekBocl8vLmVpLnBgLS1kLTBzcy4xMy5fLjQ2NGFeY18zYjY6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v3.douyinvod.com/6550fbac45ea5767558c607779b405c7/6087bf72/video/tos/cn/tos-cn-ve-15/7398be056b86458c992089fccc0b39d3/?a=1128&br=1731&bt=1731&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021042714381101021215004130001D68&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2VxZWhkdmQ1NDMzNGkzM0ApPGhkNTM7aDtlNzg1PDo3aGcpaGxuZDFwekBocl8vLmVpLnBgLS1kLTBzcy4xMy5fLjQ2NGFeY18zYjY6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000c1s21alsha1e2bbnubk0&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300fg10000c1s21alsha1e2bbnubk0&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,北京青年,感谢朋友\n感谢抖音\n有缘相识\n感谢点赞\n感谢关注,0,,0,
6601132277147633668,6950189911056174343,花了600，吃必吃榜的东北菜#抖音美食创作人  #北京美食,2021-04-12 16:46,50370,2797,801,236100,http://v3-b.douyinvod.com/cc2996705c818797613873f755cca5f7/6087c050/video/tos/cn/tos-cn-ve-15/ab749e02c01348ef9c246e8adc75bce4/?a=1128&br=1793&bt=1793&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438110102111712135F0006AF&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anlkcW1vaXEzNDMzNGkzM0ApZmllNWhmOWRkNzZmNGY0NWcpaGxuZDFwekBfaWouL3NuZG5gLS1kLS9zcy0uXi8yLy8tMjRiYy00Xi06Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/d7fbf8e0dd9d097387a340db8633b8ec/6087c050/video/tos/cn/tos-cn-ve-15/ab749e02c01348ef9c246e8adc75bce4/?a=1128&br=1793&bt=1793&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438110102111712135F0006AF&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anlkcW1vaXEzNDMzNGkzM0ApZmllNWhmOWRkNzZmNGY0NWcpaGxuZDFwekBfaWouL3NuZG5gLS1kLS9zcy0uXi8yLy8tMjRiYy00Xi06Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000c1q0gnqfvl2j1nmalvbg&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fg10000c1q0gnqfvl2j1nmalvbg&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,czxy168168,吃主老田（探店）,不是在探店就是在探店的路上\n不接受任何餐饮商家的邀请广告\n有事：miaotaizong（注明来意）\n大号：馋人老田,0,,1,探店85次
6601132277147633668,6901490285717490957,今天去吃东北菜——兄弟们，不用谢我！#冬日玩乐指南,2020-12-02 11:07,31841,785,532,28769,http://v3.douyinvod.com/48fbfa9b4c8aa4b431963af192ef4751/6087bf80/video/tos/hxsy/tos-hxsy-ve-15/0922fc80157b4f47a02165d25212b1d2/?a=1128&br=1081&bt=1081&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438110102111712135F0006AF&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M25vdjxxdmpqeTMzOGkzM0ApOmg4Nzs3OWVoN2RmPGY8PGcpaGxuZDFwekBxZXNea2NpNjBfLS0uLTBzc2IwLi4zYzRjMTM0XzIwNS46Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/bceac175c0523b8ffffcd50df4d9de0a/6087bf80/video/tos/hxsy/tos-hxsy-ve-15/0922fc80157b4f47a02165d25212b1d2/?a=1128&br=1081&bt=1081&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438110102111712135F0006AF&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M25vdjxxdmpqeTMzOGkzM0ApOmg4Nzs3OWVoN2RmPGY8PGcpaGxuZDFwekBxZXNea2NpNjBfLS0uLTBzc2IwLi4zYzRjMTM0XzIwNS46Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300f150000bv3g9glsfnn9asvlhkt0&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300f150000bv3g9glsfnn9asvlhkt0&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,井盖小分队,独立美食自媒体创作者\n吃饭，聊天，找乐子！\n全国1000家宝藏店搜罗中…,0,2001-01-01,1,探店1020次
6601132277147633668,6901491524907994382,今天去吃东北菜——吃这个部位，不能细琢磨！#冬日玩乐指南,2020-12-02 11:11,5723,208,166,64388,http://v3.douyinvod.com/03f173c72f1cc13599554ca6b4cb4277/6087bfa4/video/tos/hxsy/tos-hxsy-ve-15/a9cdc51f239b48bc925b0dd261ff33b9/?a=1128&br=790&bt=790&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438110102111712135F0006AF&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anNrc3ZwNGhqeTMzN2kzM0ApaTxmO2c5Z2Q8Nzg0NzRoaGcpaGxuZDFwekBgY3JzNS8wXzBfLS1gLS9zczIzNjQvMDM0XjI1MjY0NjA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/931b55dcd7bc3bb2d2626d868217c905/6087bfa4/video/tos/hxsy/tos-hxsy-ve-15/a9cdc51f239b48bc925b0dd261ff33b9/?a=1128&br=790&bt=790&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438110102111712135F0006AF&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anNrc3ZwNGhqeTMzN2kzM0ApaTxmO2c5Z2Q8Nzg0NzRoaGcpaGxuZDFwekBgY3JzNS8wXzBfLS1gLS9zczIzNjQvMDM0XjI1MjY0NjA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fc40000bv3gbe312m8svpuhfpcg&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fc40000bv3gbe312m8svpuhfpcg&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,井盖小分队,独立美食自媒体创作者\n吃饭，聊天，找乐子！\n全国1000家宝藏店搜罗中…,0,2001-01-01,1,探店1020次
6688899323041744900,6948982721494420740,带您尝尝北京丰台最好吃的铁锅炖和秘制羊肉串#吃喝玩乐在北京,2021-04-09 10:42,4853,255,539,60200,http://v26.douyinvod.com/162b9df27005e2b881d3af715a714e07/6087bfa3/video/tos/cn/tos-cn-ve-15/170b8a59522a4bf39ddb8086876b67ea/?a=1128&br=3335&bt=3335&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021042714381501021117906912000914&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2hodmp4bXh1NDMzNGkzM0ApZjZmPDplPGU7N2RmO2U5aGcpaGxuZDFwekBtb2RtMnFrbmtgLS1kLWFzcy5eYi4vYV8uNWMyLl41XmI6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v9-cold.douyinvod.com/21fc90c99ecafa5e5b6ea402a2c30ca4/6087bfa3/video/tos/cn/tos-cn-ve-15/170b8a59522a4bf39ddb8086876b67ea/?a=1128&br=3335&bt=3335&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021042714381501021117906912000914&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2hodmp4bXh1NDMzNGkzM0ApZjZmPDplPGU7N2RmO2U5aGcpaGxuZDFwekBtb2RtMnFrbmtgLS1kLWFzcy5eYi4vYV8uNWMyLl41XmI6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0d00fg10000c1nrqunjtu5gpsgerep0&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0d00fg10000c1nrqunjtu5gpsgerep0&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,beijingNBT,北京New Bee Three,三只新蜜蜂！三哥，老七，齐齐\n从事北京旅游行业20多年！\n吃喝玩乐带你逛遍北京城！\n北京纯土著！生活不是演绎，但是我们演绎着真实的生活！踅摸着犄角旮旯，绽放着万丈光芒，带来的是快乐，享受的是幸福，关注我们，给您一个不一样的味道！\n合作V：beijingnbt（非本人，注明来意）,0,,0,
6688899323041744900,6948223852639948067,丰台最牛的铁锅炖！老板人品爆赞！办事儿特局气！看招牌能念出这店的名字吗？#北京美食探店,2021-04-07 09:37,1587,34,17,41680,http://v26.douyinvod.com/ef4e4ad6fcbad1a2b43553a68ca9baa9/6087bf90/video/tos/cn/tos-cn-ve-15/16e489a3bc9842b7a30c7d8641049acf/?a=1128&br=2910&bt=2910&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021042714381501021117906912000914&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anR2Zm53ZDdqNDMzNGkzM0ApNTxmMzZoOjxkN2hkaWU4NWcpaGxuZDFwekAyMWctZjFua2pgLS1kLS9zc2I2YjE0LzNeNS5eYTU1MDA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v9-cold.douyinvod.com/672c27bf3a27c739a221a9c9dfe5834e/6087bf90/video/tos/cn/tos-cn-ve-15/16e489a3bc9842b7a30c7d8641049acf/?a=1128&br=2910&bt=2910&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021042714381501021117906912000914&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anR2Zm53ZDdqNDMzNGkzM0ApNTxmMzZoOjxkN2hkaWU4NWcpaGxuZDFwekAyMWctZjFua2pgLS1kLS9zc2I2YjE0LzNeNS5eYTU1MDA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000c1mgn4qa4tik0cjs4q5g&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fg10000c1mgn4qa4tik0cjs4q5g&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,77beijing,齐齐^_^逛北京,网名：齐齐\n北京南城人\n80后老崇文110103\n国安&首钢一个都不能少\n关注我，带你吃喝玩乐逛北京,0,1986-01-01,0,
6688899323041744900,6880494461344828672,梦中的兰州牛肉面，终于吃到了。#面条🍜 #兰州牛肉面 #深夜放毒 #北京 #特色餐饮 #吃货 #好吃 #范儿,2020-10-06 21:12,4483,733,244,11981,http://v26.douyinvod.com/ccc7c37da7ed727a14f8d923817e47b6/6087bf72/video/tos/cn/tos-cn-ve-15/277d27859ec1494ea12e9bcee9fe97da/?a=1128&br=1672&bt=1672&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021042714381501021117906912000914&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anNuNTVzZzg5dzMzZGkzM0ApOTZmOjM2M2VkNzg2aDw1ZGcpaGxuZDFwekBmb28zcjZibXJfLS0zLTBzczY1MS0zX18uMjYxXzEvMzU6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v9-cold.douyinvod.com/22f403d722a6ffacd7a408e7496230b1/6087bf72/video/tos/cn/tos-cn-ve-15/277d27859ec1494ea12e9bcee9fe97da/?a=1128&br=1672&bt=1672&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021042714381501021117906912000914&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anNuNTVzZzg5dzMzZGkzM0ApOTZmOjM2M2VkNzg2aDw1ZGcpaGxuZDFwekBmb28zcjZibXJfLS0zLTBzczY1MS0zX18uMjYxXzEvMzU6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300f6a0000btu6p5ed9pu262rkrpig&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300f6a0000btu6p5ed9pu262rkrpig&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,TEL01063725116,北京鑫馥晟铁锅炖,主打：铁锅炖鱼（江团鱼，青江鱼，黄辣丁，鲟鱼，松花江鱼）铁锅炖排骨（精排）铁锅炖大鹅，铁锅炖大公鸡。铁锅羊蝎子。\n家常菜：主打京鲁菜系。 烧烤（老北京电烤串儿）\n夏季大排档。 \n室内投影看各种直播比赛。,0,1983-01-01,0,
6832095257245665293,6952151941992418560,这排骨锅肯定是四个人刚刚好 仨人吃挺饱 俩人吃不了@郭66又瘦了 #抖音美食创作人 #春季美食周,2021-04-18 11:01,63276,1357,900,80167,http://v11.douyinvod.com/5be00d52e516bee4ad91236dd1b5f84f/6087bfbb/video/tos/cn/tos-cn-ve-15/bc2a597cec254d3fa3165cc777a20b3e/?a=1128&br=2668&bt=2668&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438180102120690501B000DC3&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZkM2Z5c2pqNDMzNGkzM0ApaTdkNDQ2N2Q0N2doOTs0OmcpaGxuZDFwekBtNXIyb2ZmLnFgLS1kLS9zczQuNS8tYzZjNV4uMzYvNDQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/d5a722906dd2620f9759b403f71f78c0/6087bfbb/video/tos/cn/tos-cn-ve-15/bc2a597cec254d3fa3165cc777a20b3e/?a=1128&br=2668&bt=2668&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438180102120690501B000DC3&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZkM2Z5c2pqNDMzNGkzM0ApaTdkNDQ2N2Q0N2doOTs0OmcpaGxuZDFwekBtNXIyb2ZmLnFgLS1kLS9zczQuNS8tYzZjNV4uMzYvNDQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000c1tg1gipivrc50ua8cpg&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fg10000c1tg1gipivrc50ua8cpg&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,nidabaoge,骑着哈雷吃北京,土生土长老北京，乐呵儿乐呵儿得了😄发现好吃的分享给你们，坚持锻炼，好好骑车，好好吃饭，要出福利给大家，所有福利真实有效，放心去！💥💥您到店里福利有问题或其他问题v：13011045610 我们给您处理！🔥🔥\n注：1.每个人口味不一样，所以别抬杠，我就认为我觉得不错的才拍，不好得我也不会说人不好，毕竟养活那么多员工呢，做的不好自会关门。\n       2.别跟我聊体脂，你先比我大再说，我又不打比赛你管得着么？\n只有抖音一个平台其他平台都是抄袭\n粉丝➕haleigefuli,0,1986-01-01,1,探店330次
6749363404030347268,6849306393120427279,#受疫情影响，很多企业都在裁员，我的店同样面临着巨大压力，但我们坚决不裁员，不能只为个人利益，让员工下岗🙏,2020-07-14 20:06,8198,866,22,19459,http://v3.douyinvod.com/865fab01ab31ba1c0e3aa89240ac32fe/6087bf85/video/tos/hxsy/tos-hxsy-ve-15/524c14c2d8e14229bcf68035bc6f3797/?a=1128&br=924&bt=924&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438250102122011964C001629&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anFvcW10dmdzdjMzZ2kzM0ApOTg3OWY2ZGRmN2lnZDg8M2cpaGxuZDFwekBlYHFsLWFpczNfLS1jLS9zczE2NGBhX2AyLjAzNjZhYDA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/1dd8ace1822a861d522e481e9fce1af4/6087bf85/video/tos/hxsy/tos-hxsy-ve-15/524c14c2d8e14229bcf68035bc6f3797/?a=1128&br=924&bt=924&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202104271438250102122011964C001629&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anFvcW10dmdzdjMzZ2kzM0ApOTg3OWY2ZGRmN2lnZDg8M2cpaGxuZDFwekBlYHFsLWFpczNfLS1jLS9zczE2NGBhX2AyLjAzNjZhYDA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200ffd0000bs6pvdlsdq0jontlcnhg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200ffd0000bs6pvdlsdq0jontlcnhg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,北京蒸饺哥(大东北酸菜肉大蒸饺),家在东北，锦州烧烤。,0,1986-01-01,0,
